label,m1m,m1s,m2m,m2s,m3m,m3s,m4m,m4s,m5m,m5s,m6m,m6s,m7m,m7s,m8m,m8s,m9m,m9s,m10m,m10s,m11m,m11s,m12m,m12s,centm,cents,rollm,rolls,tonnm,tonns,zcrm,zcrs,tempom,onsetm,pitchm,sam,sbm,kurtosis,meauto,skew,timerev
class_9,-0.211931118368,0.519666229923,-0.282918877286,0.355600756421,-0.076687891692,-0.0928443916324,-0.0430926893263,0.0947736692667,-0.0444559106861,0.113591303637,-0.143393667404,-0.0432895575413,0.0356262707568,0.451867338068,0.212795896941,0.588354078769,0.135213687256,0.0829661264382,0.176065691233,0.289926934105,0.0406443606088,0.384508899152,-0.321875995971,0.224027505786,-0.264814732151,0.634545430775,-0.289603820659,0.671231077704,0.0100149165915,0.0237608574729,-0.079430303966,0.478879713074,-0.198595230774,0.131986315,-0.0505405405405,-0.0732211796247,0.500963723422,-0.0142077525484,-0.0659455063939,-0.0129551120319,-0.00352094327817
class_3,0.0671944481472,-0.170974283811,0.0799783023504,-0.133462700974,-0.0436360305833,-0.0792925636278,-0.0535778132452,-0.108349893636,-0.0546087531155,-0.112263141703,0.0218945707882,-0.131865665345,0.0624760660215,-0.179920340324,-0.0576131587785,-0.11466504417,-0.102872431288,-0.0593038116116,-0.0982440277608,-0.0820557174354,0.0620891674078,-0.186164201337,0.118595148429,-0.156682837814,0.170757297517,-0.196980116425,0.194399844819,-0.223532288476,-0.0265877807073,-0.189516280861,0.141632186576,-0.120425674874,-0.0881697364985,0.512926315,-0.0505405405405,-0.0723275245755,-0.0604711085863,-0.020743912806,0.0163073479395,0.000470172398623,-0.00504810743199
class_1,-0.574474440149,0.133532005447,-0.558605083514,-0.075110897257,-0.065522727599,-0.0949280128223,0.0391474050565,-0.00811877134321,0.0407207561027,-0.00209600691065,-0.201340586177,-0.246948312775,-0.174249377068,0.0216464790521,-0.0421255350679,-0.217433334551,0.0895895726647,0.0685796086606,0.0668660229482,0.00823183639036,-0.146067106269,0.00771640624575,-0.215070632265,-0.112575663165,-0.663990524246,0.290712553594,-0.718436352448,0.29440980675,-0.00309619016348,-0.0590126652689,-0.391386083288,0.0706908178668,0.27582962328,-0.153733685,-0.0505405405405,0.519808310992,-0.0632304009089,0.149186618511,-0.247676883148,0.0260079894777,-0.00361245324485
class_9,-0.181325946414,0.598236226719,-0.320518442483,0.296718481761,-0.0886712889963,0.00177522314643,-0.0535279632107,0.149216468724,-0.0523637653942,0.167333065088,-0.1467634851,-0.0371574813589,0.00992480663463,0.365028034736,0.0873863181324,0.232263170231,0.0421858963613,0.203799826775,0.0707568830975,0.214415589289,0.0274513573476,0.338597117307,-0.273506400941,0.14108287342,-0.254606306999,0.688303602383,-0.290690755369,0.703723908575,-0.0304789674403,-0.129666466989,0.00676566251263,0.632487973148,0.216019499364,0.179606315,-0.0505405405405,-0.0744722966935,0.510377779581,-0.0203439240794,-0.187998846609,0.00213298394407,0.00363823849381
class_7,-0.385271560917,0.297660875848,-0.23860766695,0.590176544958,0.0395175889829,0.0468024428662,0.101768187536,-0.20462315792,0.100398027664,-0.210729450555,-0.0428666384749,0.320054789423,-0.177300009406,-0.230734519844,-0.0696680622162,-0.144740598345,0.0854664112537,-0.174461198811,0.0537904489036,-0.156878713461,-0.162919067925,-0.279469141619,-0.0862240085173,0.0586278262418,-0.411789685724,0.509255977762,-0.428681297365,0.580474141281,-0.0343531980437,-0.0721379059518,-0.294016338379,0.04729981837,-0.0171978641047,-0.153733685,-0.0505405405405,-0.0735786416443,0.462009008278,-0.00968755474371,0.0918237086311,-0.0203148889144,0.00168753546146
class_4,0.222566348974,0.183273495038,-0.0810331958271,0.0877590581757,-0.06975373715,0.0205388675491,-0.115599564477,0.0675967731886,-0.110815915084,0.0442762503824,-0.115071361499,0.0760674633846,0.184984867375,0.084348558702,0.165249185079,0.0938303866596,-0.0049659304222,0.14181709712,0.0249991713909,0.194541458782,0.199355695721,0.0985542009553,0.0801575845372,0.241403329179,0.158816076951,-0.0640767509439,0.172226376728,-0.102356328329,-0.0152438359078,0.0650941337555,0.168850889158,0.13190094824,-0.158286576839,-0.028733685,-0.0505405405405,-0.0700040214477,-0.0453761564681,-0.0205044736044,-0.293235869737,-0.0071906912961,0.00117677821938
class_4,0.224245901093,0.0512456624338,-0.143806151485,0.0208120875877,-0.179563609506,-0.0344422030011,-0.235306113941,-0.0190370003353,-0.224733006313,-0.0336249704525,-0.184445613628,-0.00230860615046,0.291341484634,0.03154655036,0.180971152732,0.155564418915,-0.0929908355414,0.0470813882174,-0.0419611450984,0.126224135165,0.312262109398,0.0106519282404,0.0680299048037,0.258111536407,0.254647197203,-0.215017994359,0.236021083189,-0.260479185634,0.0216176138903,0.0360838218305,0.429524669633,-0.0661575742576,0.0788352926063,0.012932315,0.00351351351351,-0.0735786416443,-0.0539786560623,-0.0218907639517,-0.25897586066,0.00471012325966,-0.00323912160557
class_3,0.144827079445,-0.200812349633,-0.0207152594937,-0.150729914563,-0.147360925701,-0.160979357228,-0.162001638238,-0.170812250965,-0.159536730244,-0.17558873474,-0.0628391872184,-0.150970020626,0.161549846297,-0.187588377795,-0.0139799907413,-0.135322201117,-0.16883426909,-0.182515691417,-0.128084831491,-0.188356437873,0.15519784086,-0.181012060693,0.0341801144949,-0.137090528752,0.219689933212,-0.235751826315,0.22301131081,-0.267206475853,-0.0271435105069,-0.156023918532,0.245783089844,-0.146639302852,-0.0881697364985,0.096266315,-0.0505405405405,-0.075008489723,-0.0627434669696,-0.0217382840577,-0.157891080509,-0.00158193260824,-0.00350801200029
class_4,0.16151596241,-0.039770680223,0.0599982219995,0.0301914288965,-0.0540314603789,0.176108547268,-0.0817929327606,0.172328698031,-0.0840776531631,0.169349250188,-0.0101846859163,0.116626552041,0.126737281137,0.0829028650132,0.0615750068525,0.0910115644768,-0.0544701016799,0.192577690458,-0.0276307618582,0.181085016251,0.129256542313,0.107910836923,0.00194601836107,0.103260192273,0.162281667778,-0.0326190780071,0.170604335699,-0.0541872993488,-0.0873132678284,0.0106570108254,0.161877502546,0.109728996985,-0.210300324744,-0.058495685,0.0305405405405,-0.0682167113494,-0.056737948385,-0.0207466829779,-0.175507411834,-0.0149450186236,-0.0021559621951
class_8,0.0587433684351,-0.141189866031,0.219536708582,-0.161569972961,0.0374124980846,-0.17792466908,0.0372663970888,-0.201659214778,0.0354931418374,-0.196894249353,0.113895872963,-0.17463953336,-0.0232408099134,-0.216995545701,-0.0423148933421,-0.130524724054,-0.0126613324195,-0.159621228432,-0.0169777988499,-0.152815902927,-0.0426708549923,-0.222675777314,0.076996010133,-0.0704179277194,0.110787508429,-0.219304020014,0.149434191956,-0.231642753908,0.0680921110872,0.0274192375166,-0.0297372556758,-0.189637343375,-0.0881697364985,0.512926315,-0.0505405405405,-0.0742935656836,-0.0622565330304,-0.0223825296761,0.0673427390031,-0.00242354799626,0.0026489110332
